,test,predict,difference,amountWrong
51698,1,1.0,0.0,5506
51699,1,1.0,0.0,5506
51700,1,1.0,0.0,5506
51701,1,1.0,0.0,5506
51702,1,1.0,0.0,5506
51703,1,1.0,0.0,5506
51704,1,1.0,0.0,5506
51705,1,1.0,0.0,5506
51706,1,1.0,0.0,5506
51707,1,1.0,0.0,5506
51708,1,1.0,0.0,5506
51709,1,1.0,0.0,5506
51710,1,1.0,0.0,5506
51711,1,1.0,0.0,5506
51712,3,1.0,2.0,5506
51713,1,1.0,0.0,5506
51714,1,1.0,0.0,5506
51715,1,1.0,0.0,5506
51716,1,1.0,0.0,5506
51717,1,1.0,0.0,5506
51718,1,1.0,0.0,5506
51719,1,1.0,0.0,5506
51720,1,1.0,0.0,5506
51721,1,1.0,0.0,5506
51722,1,1.0,0.0,5506
51723,1,1.0,0.0,5506
51724,1,1.0,0.0,5506
51725,1,1.0,0.0,5506
51726,1,1.0,0.0,5506
51727,1,1.0,0.0,5506
51728,1,1.0,0.0,5506
51729,1,1.0,0.0,5506
51730,1,1.0,0.0,5506
51731,1,1.0,0.0,5506
51732,1,1.0,0.0,5506
51733,1,1.0,0.0,5506
51734,1,1.0,0.0,5506
51735,1,1.0,0.0,5506
51736,1,1.0,0.0,5506
51737,1,1.0,0.0,5506
51738,1,1.0,0.0,5506
51739,1,1.0,0.0,5506
51740,1,1.0,0.0,5506
51741,1,1.0,0.0,5506
51742,1,1.0,0.0,5506
51743,1,1.0,0.0,5506
51744,1,1.0,0.0,5506
51745,1,1.0,0.0,5506
51746,1,1.0,0.0,5506
51747,1,1.0,0.0,5506
51748,1,1.0,0.0,5506
51749,1,1.0,0.0,5506
51750,1,1.0,0.0,5506
51751,1,1.0,0.0,5506
51752,1,1.0,0.0,5506
51753,1,1.0,0.0,5506
51754,1,1.0,0.0,5506
51755,1,1.0,0.0,5506
51756,1,1.0,0.0,5506
51757,1,1.0,0.0,5506
51758,2,1.0,1.0,5506
51759,1,1.0,0.0,5506
51760,1,1.0,0.0,5506
51761,1,1.0,0.0,5506
51762,1,1.0,0.0,5506
51763,1,1.0,0.0,5506
51764,1,1.0,0.0,5506
51765,2,1.0,1.0,5506
51766,1,1.0,0.0,5506
51767,1,1.0,0.0,5506
51768,1,1.0,0.0,5506
51769,1,1.0,0.0,5506
51770,1,1.0,0.0,5506
51771,1,1.0,0.0,5506
51772,1,1.0,0.0,5506
51773,1,1.0,0.0,5506
51774,1,1.0,0.0,5506
51775,1,1.0,0.0,5506
51776,1,1.0,0.0,5506
51777,1,1.0,0.0,5506
51778,1,1.0,0.0,5506
51779,1,1.0,0.0,5506
51780,1,1.0,0.0,5506
51781,1,1.0,0.0,5506
51782,1,1.0,0.0,5506
51783,1,1.0,0.0,5506
51784,1,1.0,0.0,5506
51785,1,1.0,0.0,5506
51786,1,1.0,0.0,5506
51787,1,1.0,0.0,5506
51788,1,1.0,0.0,5506
51789,1,1.0,0.0,5506
51790,1,1.0,0.0,5506
51791,1,1.0,0.0,5506
51792,2,1.0,1.0,5506
51793,1,1.0,0.0,5506
51794,1,1.0,0.0,5506
51795,1,1.0,0.0,5506
51796,1,1.0,0.0,5506
51797,1,1.0,0.0,5506
51798,1,1.0,0.0,5506
51799,1,1.0,0.0,5506
51800,1,1.0,0.0,5506
51801,1,1.0,0.0,5506
51802,1,1.0,0.0,5506
51803,1,1.0,0.0,5506
51804,1,1.0,0.0,5506
51805,1,1.0,0.0,5506
51806,1,1.0,0.0,5506
51807,1,1.0,0.0,5506
51808,1,1.0,0.0,5506
51809,1,1.0,0.0,5506
51810,1,1.0,0.0,5506
51811,1,1.0,0.0,5506
51812,1,1.0,0.0,5506
51813,1,1.0,0.0,5506
51814,2,1.0,1.0,5506
51815,1,1.0,0.0,5506
51816,1,1.0,0.0,5506
51817,1,1.0,0.0,5506
51818,1,1.0,0.0,5506
51819,1,1.0,0.0,5506
51820,1,1.0,0.0,5506
51821,1,1.0,0.0,5506
51822,1,1.0,0.0,5506
51823,1,1.0,0.0,5506
51824,1,1.0,0.0,5506
51825,1,1.0,0.0,5506
51826,1,1.0,0.0,5506
51827,1,1.0,0.0,5506
51828,1,1.0,0.0,5506
51829,2,1.0,1.0,5506
51830,1,1.0,0.0,5506
51831,1,1.0,0.0,5506
51832,1,1.0,0.0,5506
51833,1,1.0,0.0,5506
51834,1,1.0,0.0,5506
51835,1,1.0,0.0,5506
51836,1,1.0,0.0,5506
51837,1,1.0,0.0,5506
51838,1,1.0,0.0,5506
51839,1,1.0,0.0,5506
51840,1,1.0,0.0,5506
51841,1,1.0,0.0,5506
51842,1,1.0,0.0,5506
51843,1,1.0,0.0,5506
51844,1,1.0,0.0,5506
51845,1,1.0,0.0,5506
51846,1,1.0,0.0,5506
51847,1,1.0,0.0,5506
51848,1,1.0,0.0,5506
51849,1,1.0,0.0,5506
51850,1,1.0,0.0,5506
51851,2,1.0,1.0,5506
51852,1,1.0,0.0,5506
51853,1,1.0,0.0,5506
51854,1,1.0,0.0,5506
51855,1,1.0,0.0,5506
51856,1,1.0,0.0,5506
51857,1,1.0,0.0,5506
51858,1,1.0,0.0,5506
51859,1,1.0,0.0,5506
51860,1,1.0,0.0,5506
51861,1,1.0,0.0,5506
51862,1,1.0,0.0,5506
51863,1,1.0,0.0,5506
51864,1,1.0,0.0,5506
51865,1,1.0,0.0,5506
51866,1,1.0,0.0,5506
51867,1,1.0,0.0,5506
51868,1,1.0,0.0,5506
51869,1,1.0,0.0,5506
51870,1,1.0,0.0,5506
51871,1,1.0,0.0,5506
51872,1,1.0,0.0,5506
51873,1,1.0,0.0,5506
51874,1,1.0,0.0,5506
51875,1,1.0,0.0,5506
51876,1,1.0,0.0,5506
51877,1,1.0,0.0,5506
51878,1,1.0,0.0,5506
51879,1,1.0,0.0,5506
51880,1,1.0,0.0,5506
51881,1,1.0,0.0,5506
51882,1,1.0,0.0,5506
51883,1,1.0,0.0,5506
51884,1,1.0,0.0,5506
51885,1,1.0,0.0,5506
51886,1,1.0,0.0,5506
51887,1,1.0,0.0,5506
51888,1,1.0,0.0,5506
51889,2,1.0,1.0,5506
51890,1,1.0,0.0,5506
51891,1,1.0,0.0,5506
51892,1,1.0,0.0,5506
51893,1,1.0,0.0,5506
51894,1,1.0,0.0,5506
51895,1,1.0,0.0,5506
51896,1,1.0,0.0,5506
51897,1,1.0,0.0,5506
51898,1,1.0,0.0,5506
51899,1,1.0,0.0,5506
51900,1,1.0,0.0,5506
51901,1,1.0,0.0,5506
51902,1,1.0,0.0,5506
51903,1,1.0,0.0,5506
51904,1,1.0,0.0,5506
51905,1,1.0,0.0,5506
51906,1,1.0,0.0,5506
51907,1,1.0,0.0,5506
51908,2,1.0,1.0,5506
51909,1,1.0,0.0,5506
51910,1,1.0,0.0,5506
51911,1,1.0,0.0,5506
51912,1,1.0,0.0,5506
51913,1,1.0,0.0,5506
51914,1,1.0,0.0,5506
51915,1,1.0,0.0,5506
51916,1,1.0,0.0,5506
51917,1,1.0,0.0,5506
51918,1,1.0,0.0,5506
51919,1,1.0,0.0,5506
51920,1,1.0,0.0,5506
51921,1,1.0,0.0,5506
51922,1,1.0,0.0,5506
51923,1,1.0,0.0,5506
51924,1,1.0,0.0,5506
51925,1,1.0,0.0,5506
51926,1,1.0,0.0,5506
51927,1,1.0,0.0,5506
51928,1,1.0,0.0,5506
51929,1,1.0,0.0,5506
51930,1,1.0,0.0,5506
51931,1,1.0,0.0,5506
51932,1,1.0,0.0,5506
51933,1,1.0,0.0,5506
51934,2,1.0,1.0,5506
51935,1,1.0,0.0,5506
51936,1,1.0,0.0,5506
51937,1,1.0,0.0,5506
51938,1,1.0,0.0,5506
51939,1,1.0,0.0,5506
51940,1,1.0,0.0,5506
51941,1,1.0,0.0,5506
51942,1,1.0,0.0,5506
51943,1,1.0,0.0,5506
51944,1,1.0,0.0,5506
51945,1,1.0,0.0,5506
51946,1,1.0,0.0,5506
51947,1,1.0,0.0,5506
51948,1,1.0,0.0,5506
51949,1,1.0,0.0,5506
51950,1,1.0,0.0,5506
51951,1,1.0,0.0,5506
51952,1,1.0,0.0,5506
51953,1,1.0,0.0,5506
51954,1,1.0,0.0,5506
51955,2,1.0,1.0,5506
51956,1,1.0,0.0,5506
51957,1,1.0,0.0,5506
51958,1,1.0,0.0,5506
51959,1,1.0,0.0,5506
51960,1,1.0,0.0,5506
51961,1,1.0,0.0,5506
51962,1,1.0,0.0,5506
51963,1,1.0,0.0,5506
51964,1,1.0,0.0,5506
51965,1,1.0,0.0,5506
51966,1,1.0,0.0,5506
51967,1,1.0,0.0,5506
51968,1,1.0,0.0,5506
51969,1,1.0,0.0,5506
51970,1,1.0,0.0,5506
51971,1,1.0,0.0,5506
51972,2,1.0,1.0,5506
51973,1,1.0,0.0,5506
51974,1,1.0,0.0,5506
51975,1,1.0,0.0,5506
51976,1,1.0,0.0,5506
51977,1,1.0,0.0,5506
51978,2,1.0,1.0,5506
51979,1,1.0,0.0,5506
51980,1,1.0,0.0,5506
51981,1,1.0,0.0,5506
51982,1,1.0,0.0,5506
51983,1,1.0,0.0,5506
51984,1,1.0,0.0,5506
51985,1,1.0,0.0,5506
51986,1,1.0,0.0,5506
51987,1,1.0,0.0,5506
51988,1,1.0,0.0,5506
51989,1,1.0,0.0,5506
51990,1,1.0,0.0,5506
51991,1,1.0,0.0,5506
51992,1,1.0,0.0,5506
51993,1,1.0,0.0,5506
51994,1,1.0,0.0,5506
51995,1,1.0,0.0,5506
51996,1,1.0,0.0,5506
51997,1,1.0,0.0,5506
51998,1,1.0,0.0,5506
51999,1,1.0,0.0,5506
52000,1,1.0,0.0,5506
52001,1,1.0,0.0,5506
52002,1,1.0,0.0,5506
52003,1,1.0,0.0,5506
52004,1,1.0,0.0,5506
52005,1,1.0,0.0,5506
52006,1,1.0,0.0,5506
52007,1,1.0,0.0,5506
52008,1,1.0,0.0,5506
52009,2,1.0,1.0,5506
52010,1,1.0,0.0,5506
52011,1,1.0,0.0,5506
52012,1,1.0,0.0,5506
52013,1,1.0,0.0,5506
52014,1,1.0,0.0,5506
52015,1,1.0,0.0,5506
52016,1,1.0,0.0,5506
52017,2,1.0,1.0,5506
52018,1,1.0,0.0,5506
52019,1,1.0,0.0,5506
52020,1,1.0,0.0,5506
52021,1,1.0,0.0,5506
52022,1,1.0,0.0,5506
52023,1,1.0,0.0,5506
52024,1,1.0,0.0,5506
52025,1,1.0,0.0,5506
52026,1,1.0,0.0,5506
52027,1,1.0,0.0,5506
52028,1,1.0,0.0,5506
52029,2,1.0,1.0,5506
52030,1,1.0,0.0,5506
52031,1,1.0,0.0,5506
52032,1,1.0,0.0,5506
52033,1,1.0,0.0,5506
52034,1,1.0,0.0,5506
52035,1,1.0,0.0,5506
52036,1,1.0,0.0,5506
52037,1,1.0,0.0,5506
52038,1,1.0,0.0,5506
52039,2,1.0,1.0,5506
52040,1,1.0,0.0,5506
52041,1,1.0,0.0,5506
52042,1,1.0,0.0,5506
52043,1,1.0,0.0,5506
52044,1,1.0,0.0,5506
52045,1,1.0,0.0,5506
52046,1,1.0,0.0,5506
52047,1,1.0,0.0,5506
52048,1,1.0,0.0,5506
52049,1,1.0,0.0,5506
52050,1,1.0,0.0,5506
52051,1,1.0,0.0,5506
52052,1,1.0,0.0,5506
52053,1,1.0,0.0,5506
52054,1,1.0,0.0,5506
52055,1,1.0,0.0,5506
52056,1,1.0,0.0,5506
52057,1,1.0,0.0,5506
52058,1,1.0,0.0,5506
52059,1,1.0,0.0,5506
52060,2,1.0,1.0,5506
52061,1,1.0,0.0,5506
52062,1,1.0,0.0,5506
52063,1,1.0,0.0,5506
52064,1,1.0,0.0,5506
52065,1,1.0,0.0,5506
52066,1,1.0,0.0,5506
52067,1,1.0,0.0,5506
52068,1,1.0,0.0,5506
52069,1,1.0,0.0,5506
52070,1,1.0,0.0,5506
52071,1,1.0,0.0,5506
52072,1,1.0,0.0,5506
52073,1,1.0,0.0,5506
52074,1,1.0,0.0,5506
52075,1,1.0,0.0,5506
52076,1,1.0,0.0,5506
52077,1,1.0,0.0,5506
52078,2,1.0,1.0,5506
52079,1,1.0,0.0,5506
52080,1,1.0,0.0,5506
52081,1,1.0,0.0,5506
52082,1,1.0,0.0,5506
52083,1,1.0,0.0,5506
52084,2,1.0,1.0,5506
52085,1,1.0,0.0,5506
52086,1,1.0,0.0,5506
52087,1,1.0,0.0,5506
52088,1,1.0,0.0,5506
52089,1,1.0,0.0,5506
52090,1,1.0,0.0,5506
52091,1,1.0,0.0,5506
52092,1,1.0,0.0,5506
52093,1,1.0,0.0,5506
52094,1,1.0,0.0,5506
52095,1,1.0,0.0,5506
52096,2,1.0,1.0,5506
52097,1,1.0,0.0,5506
52098,1,1.0,0.0,5506
52099,1,1.0,0.0,5506
52100,1,1.0,0.0,5506
52101,1,1.0,0.0,5506
52102,1,1.0,0.0,5506
52103,1,1.0,0.0,5506
52104,1,1.0,0.0,5506
52105,1,1.0,0.0,5506
52106,1,1.0,0.0,5506
52107,1,1.0,0.0,5506
52108,1,1.0,0.0,5506
52109,1,1.0,0.0,5506
52110,1,1.0,0.0,5506
52111,1,1.0,0.0,5506
52112,1,1.0,0.0,5506
52113,1,1.0,0.0,5506
52114,1,1.0,0.0,5506
52115,1,1.0,0.0,5506
52116,1,1.0,0.0,5506
52117,1,1.0,0.0,5506
52118,1,1.0,0.0,5506
52119,1,1.0,0.0,5506
52120,1,1.0,0.0,5506
52121,1,1.0,0.0,5506
52122,1,1.0,0.0,5506
52123,1,1.0,0.0,5506
52124,1,1.0,0.0,5506
52125,1,1.0,0.0,5506
52126,1,1.0,0.0,5506
52127,1,1.0,0.0,5506
52128,1,1.0,0.0,5506
52129,1,1.0,0.0,5506
52130,1,1.0,0.0,5506
52131,1,1.0,0.0,5506
52132,1,1.0,0.0,5506
52133,1,1.0,0.0,5506
52134,1,1.0,0.0,5506
52135,1,1.0,0.0,5506
52136,1,1.0,0.0,5506
52137,1,1.0,0.0,5506
52138,2,1.0,1.0,5506
52139,2,1.0,1.0,5506
52140,1,1.0,0.0,5506
52141,1,1.0,0.0,5506
52142,1,1.0,0.0,5506
52143,1,1.0,0.0,5506
52144,1,1.0,0.0,5506
52145,1,1.0,0.0,5506
52146,1,1.0,0.0,5506
52147,1,1.0,0.0,5506
52148,2,1.0,1.0,5506
52149,1,1.0,0.0,5506
52150,3,1.0,2.0,5506
52151,1,1.0,0.0,5506
52152,1,1.0,0.0,5506
52153,1,1.0,0.0,5506
52154,1,1.0,0.0,5506
52155,1,1.0,0.0,5506
52156,1,1.0,0.0,5506
52157,1,1.0,0.0,5506
52158,1,1.0,0.0,5506
52159,1,1.0,0.0,5506
52160,1,1.0,0.0,5506
52161,1,1.0,0.0,5506
52162,1,1.0,0.0,5506
52163,1,1.0,0.0,5506
52164,1,1.0,0.0,5506
52165,1,1.0,0.0,5506
52166,1,1.0,0.0,5506
52167,1,1.0,0.0,5506
52168,1,1.0,0.0,5506
52169,1,1.0,0.0,5506
52170,1,1.0,0.0,5506
52171,2,1.0,1.0,5506
52172,2,1.0,1.0,5506
52173,1,1.0,0.0,5506
52174,1,1.0,0.0,5506
52175,1,1.0,0.0,5506
52176,1,1.0,0.0,5506
52177,1,1.0,0.0,5506
52178,1,1.0,0.0,5506
52179,1,1.0,0.0,5506
52180,2,1.0,1.0,5506
52181,1,1.0,0.0,5506
52182,2,1.0,1.0,5506
52183,1,1.0,0.0,5506
52184,1,1.0,0.0,5506
52185,1,1.0,0.0,5506
52186,1,1.0,0.0,5506
52187,1,1.0,0.0,5506
52188,1,1.0,0.0,5506
52189,2,1.0,1.0,5506
52190,1,1.0,0.0,5506
52191,1,1.0,0.0,5506
52192,1,1.0,0.0,5506
52193,1,1.0,0.0,5506
52194,1,1.0,0.0,5506
52195,1,1.0,0.0,5506
52196,2,1.0,1.0,5506
52197,1,1.0,0.0,5506
52198,1,1.0,0.0,5506
52199,1,1.0,0.0,5506
52200,1,1.0,0.0,5506
52201,1,1.0,0.0,5506
52202,1,1.0,0.0,5506
52203,1,1.0,0.0,5506
52204,1,1.0,0.0,5506
52205,1,1.0,0.0,5506
52206,1,1.0,0.0,5506
52207,1,1.0,0.0,5506
52208,1,1.0,0.0,5506
52209,1,1.0,0.0,5506
52210,1,1.0,0.0,5506
52211,1,1.0,0.0,5506
52212,1,1.0,0.0,5506
52213,1,1.0,0.0,5506
52214,1,1.0,0.0,5506
52215,1,1.0,0.0,5506
52216,2,1.0,1.0,5506
52217,1,1.0,0.0,5506
52218,1,1.0,0.0,5506
52219,1,1.0,0.0,5506
52220,1,1.0,0.0,5506
52221,1,1.0,0.0,5506
52222,1,1.0,0.0,5506
52223,1,1.0,0.0,5506
52224,1,1.0,0.0,5506
52225,1,1.0,0.0,5506
52226,1,1.0,0.0,5506
52227,2,1.0,1.0,5506
52228,1,1.0,0.0,5506
52229,2,1.0,1.0,5506
52230,1,1.0,0.0,5506
52231,1,1.0,0.0,5506
52232,1,1.0,0.0,5506
52233,1,1.0,0.0,5506
52234,1,1.0,0.0,5506
52235,1,1.0,0.0,5506
52236,1,1.0,0.0,5506
52237,1,1.0,0.0,5506
52238,1,1.0,0.0,5506
52239,1,1.0,0.0,5506
52240,1,1.0,0.0,5506
52241,1,1.0,0.0,5506
52242,1,1.0,0.0,5506
52243,1,1.0,0.0,5506
52244,1,1.0,0.0,5506
52245,1,1.0,0.0,5506
52246,1,1.0,0.0,5506
52247,1,1.0,0.0,5506
52248,1,1.0,0.0,5506
52249,1,1.0,0.0,5506
52250,1,1.0,0.0,5506
52251,1,1.0,0.0,5506
52252,1,1.0,0.0,5506
52253,1,1.0,0.0,5506
52254,1,1.0,0.0,5506
52255,1,1.0,0.0,5506
52256,1,1.0,0.0,5506
52257,1,1.0,0.0,5506
52258,1,1.0,0.0,5506
52259,2,1.0,1.0,5506
52260,1,1.0,0.0,5506
52261,1,1.0,0.0,5506
52262,1,1.0,0.0,5506
52263,1,1.0,0.0,5506
52264,1,1.0,0.0,5506
52265,1,1.0,0.0,5506
52266,1,1.0,0.0,5506
52267,1,1.0,0.0,5506
52268,1,1.0,0.0,5506
52269,1,1.0,0.0,5506
52270,1,1.0,0.0,5506
52271,1,1.0,0.0,5506
52272,1,1.0,0.0,5506
52273,1,1.0,0.0,5506
52274,1,1.0,0.0,5506
52275,1,1.0,0.0,5506
52276,1,1.0,0.0,5506
52277,3,1.0,2.0,5506
52278,1,1.0,0.0,5506
52279,1,1.0,0.0,5506
52280,1,1.0,0.0,5506
52281,1,1.0,0.0,5506
52282,2,1.0,1.0,5506
52283,2,1.0,1.0,5506
52284,1,1.0,0.0,5506
52285,1,1.0,0.0,5506
52286,1,1.0,0.0,5506
52287,1,1.0,0.0,5506
52288,1,1.0,0.0,5506
52289,1,1.0,0.0,5506
52290,1,1.0,0.0,5506
52291,1,1.0,0.0,5506
52292,1,1.0,0.0,5506
52293,1,1.0,0.0,5506
52294,1,1.0,0.0,5506
52295,2,1.0,1.0,5506
52296,1,1.0,0.0,5506
52297,1,1.0,0.0,5506
52298,1,1.0,0.0,5506
52299,1,1.0,0.0,5506
52300,1,1.0,0.0,5506
52301,1,1.0,0.0,5506
52302,1,1.0,0.0,5506
52303,1,1.0,0.0,5506
52304,1,1.0,0.0,5506
52305,1,1.0,0.0,5506
52306,1,1.0,0.0,5506
52307,1,1.0,0.0,5506
52308,1,1.0,0.0,5506
52309,1,1.0,0.0,5506
52310,1,1.0,0.0,5506
52311,2,1.0,1.0,5506
52312,1,1.0,0.0,5506
52313,1,1.0,0.0,5506
52314,1,1.0,0.0,5506
52315,1,1.0,0.0,5506
52316,1,1.0,0.0,5506
52317,2,1.0,1.0,5506
52318,1,1.0,0.0,5506
52319,1,1.0,0.0,5506
52320,1,1.0,0.0,5506
52321,1,1.0,0.0,5506
52322,2,1.0,1.0,5506
52323,1,1.0,0.0,5506
52324,2,1.0,1.0,5506
52325,1,1.0,0.0,5506
52326,1,1.0,0.0,5506
52327,2,1.0,1.0,5506
52328,1,1.0,0.0,5506
52329,1,1.0,0.0,5506
52330,2,1.0,1.0,5506
52331,1,1.0,0.0,5506
52332,1,1.0,0.0,5506
52333,1,1.0,0.0,5506
52334,1,1.0,0.0,5506
52335,1,1.0,0.0,5506
52336,1,1.0,0.0,5506
52337,1,1.0,0.0,5506
52338,1,1.0,0.0,5506
52339,1,1.0,0.0,5506
52340,1,1.0,0.0,5506
52341,1,1.0,0.0,5506
52342,1,1.0,0.0,5506
52343,1,1.0,0.0,5506
52344,1,1.0,0.0,5506
52345,1,1.0,0.0,5506
52346,1,1.0,0.0,5506
52347,1,1.0,0.0,5506
52348,2,1.0,1.0,5506
52349,1,1.0,0.0,5506
52350,1,1.0,0.0,5506
52351,1,1.0,0.0,5506
52352,1,1.0,0.0,5506
52353,1,1.0,0.0,5506
52354,1,1.0,0.0,5506
52355,1,1.0,0.0,5506
52356,1,1.0,0.0,5506
52357,1,1.0,0.0,5506
52358,1,1.0,0.0,5506
52359,1,1.0,0.0,5506
52360,2,1.0,1.0,5506
52361,1,1.0,0.0,5506
52362,1,1.0,0.0,5506
52363,1,1.0,0.0,5506
52364,1,1.0,0.0,5506
52365,1,1.0,0.0,5506
52366,1,1.0,0.0,5506
52367,1,1.0,0.0,5506
52368,1,1.0,0.0,5506
52369,1,1.0,0.0,5506
52370,1,1.0,0.0,5506
52371,1,1.0,0.0,5506
52372,1,1.0,0.0,5506
52373,1,1.0,0.0,5506
52374,1,1.0,0.0,5506
52375,2,1.0,1.0,5506
52376,1,1.0,0.0,5506
52377,1,1.0,0.0,5506
52378,3,1.0,2.0,5506
52379,1,1.0,0.0,5506
52380,1,1.0,0.0,5506
52381,1,1.0,0.0,5506
52382,1,1.0,0.0,5506
52383,1,1.0,0.0,5506
52384,1,1.0,0.0,5506
52385,1,1.0,0.0,5506
52386,1,1.0,0.0,5506
52387,1,1.0,0.0,5506
52388,2,1.0,1.0,5506
52389,1,1.0,0.0,5506
52390,1,1.0,0.0,5506
52391,1,1.0,0.0,5506
52392,1,1.0,0.0,5506
52393,1,1.0,0.0,5506
52394,1,1.0,0.0,5506
52395,1,1.0,0.0,5506
52396,1,1.0,0.0,5506
52397,1,1.0,0.0,5506
52398,1,1.0,0.0,5506
52399,1,1.0,0.0,5506
52400,1,1.0,0.0,5506
52401,1,1.0,0.0,5506
52402,1,1.0,0.0,5506
52403,1,1.0,0.0,5506
52404,1,1.0,0.0,5506
52405,2,1.0,1.0,5506
52406,1,1.0,0.0,5506
52407,1,1.0,0.0,5506
52408,1,1.0,0.0,5506
52409,1,1.0,0.0,5506
52410,1,1.0,0.0,5506
52411,1,1.0,0.0,5506
52412,1,1.0,0.0,5506
52413,1,1.0,0.0,5506
52414,1,1.0,0.0,5506
52415,1,1.0,0.0,5506
52416,1,1.0,0.0,5506
52417,1,1.0,0.0,5506
52418,1,1.0,0.0,5506
52419,1,1.0,0.0,5506
52420,1,1.0,0.0,5506
52421,1,1.0,0.0,5506
52422,1,1.0,0.0,5506
52423,1,1.0,0.0,5506
52424,2,1.0,1.0,5506
52425,1,1.0,0.0,5506
52426,1,1.0,0.0,5506
52427,1,1.0,0.0,5506
52428,1,1.0,0.0,5506
52429,1,1.0,0.0,5506
52430,1,1.0,0.0,5506
52431,2,1.0,1.0,5506
52432,1,1.0,0.0,5506
52433,1,1.0,0.0,5506
52434,2,1.0,1.0,5506
52435,1,1.0,0.0,5506
52436,1,1.0,0.0,5506
52437,1,1.0,0.0,5506
52438,1,1.0,0.0,5506
52439,1,1.0,0.0,5506
52440,1,1.0,0.0,5506
52441,2,1.0,1.0,5506
52442,1,1.0,0.0,5506
52443,1,1.0,0.0,5506
52444,1,1.0,0.0,5506
52445,1,1.0,0.0,5506
52446,1,1.0,0.0,5506
52447,1,1.0,0.0,5506
52448,1,1.0,0.0,5506
52449,1,1.0,0.0,5506
52450,1,1.0,0.0,5506
52451,1,1.0,0.0,5506
52452,1,1.0,0.0,5506
52453,1,1.0,0.0,5506
52454,1,1.0,0.0,5506
52455,1,1.0,0.0,5506
52456,1,1.0,0.0,5506
52457,1,1.0,0.0,5506
52458,1,1.0,0.0,5506
52459,1,1.0,0.0,5506
52460,1,1.0,0.0,5506
52461,2,1.0,1.0,5506
52462,1,1.0,0.0,5506
52463,1,1.0,0.0,5506
52464,1,1.0,0.0,5506
52465,2,1.0,1.0,5506
52466,2,1.0,1.0,5506
52467,1,1.0,0.0,5506
52468,1,1.0,0.0,5506
52469,1,1.0,0.0,5506
52470,1,1.0,0.0,5506
52471,1,1.0,0.0,5506
52472,1,1.0,0.0,5506
52473,1,1.0,0.0,5506
52474,1,1.0,0.0,5506
52475,2,1.0,1.0,5506
52476,1,1.0,0.0,5506
52477,1,1.0,0.0,5506
52478,2,1.0,1.0,5506
52479,1,1.0,0.0,5506
52480,1,1.0,0.0,5506
52481,1,1.0,0.0,5506
52482,1,1.0,0.0,5506
52483,1,1.0,0.0,5506
52484,1,1.0,0.0,5506
52485,1,1.0,0.0,5506
52486,1,1.0,0.0,5506
52487,1,1.0,0.0,5506
52488,1,1.0,0.0,5506
52489,1,1.0,0.0,5506
52490,1,1.0,0.0,5506
52491,1,1.0,0.0,5506
52492,1,1.0,0.0,5506
52493,1,1.0,0.0,5506
52494,1,1.0,0.0,5506
52495,1,1.0,0.0,5506
52496,1,1.0,0.0,5506
52497,1,1.0,0.0,5506
52498,1,1.0,0.0,5506
52499,2,1.0,1.0,5506
52500,1,1.0,0.0,5506
52501,1,1.0,0.0,5506
52502,1,1.0,0.0,5506
52503,1,1.0,0.0,5506
52504,1,1.0,0.0,5506
52505,1,1.0,0.0,5506
52506,1,1.0,0.0,5506
52507,1,1.0,0.0,5506
52508,1,1.0,0.0,5506
52509,2,1.0,1.0,5506
52510,1,1.0,0.0,5506
52511,1,1.0,0.0,5506
52512,1,1.0,0.0,5506
52513,1,1.0,0.0,5506
52514,1,1.0,0.0,5506
52515,1,1.0,0.0,5506
52516,1,1.0,0.0,5506
52517,1,1.0,0.0,5506
52518,1,1.0,0.0,5506
52519,1,1.0,0.0,5506
52520,1,1.0,0.0,5506
52521,1,1.0,0.0,5506
52522,1,1.0,0.0,5506
52523,1,1.0,0.0,5506
52524,1,1.0,0.0,5506
52525,1,1.0,0.0,5506
52526,1,1.0,0.0,5506
52527,1,1.0,0.0,5506
52528,1,1.0,0.0,5506
52529,1,1.0,0.0,5506
52530,1,1.0,0.0,5506
52531,1,1.0,0.0,5506
52532,1,1.0,0.0,5506
52533,1,1.0,0.0,5506
52534,1,1.0,0.0,5506
52535,1,1.0,0.0,5506
52536,1,1.0,0.0,5506
52537,1,1.0,0.0,5506
52538,1,1.0,0.0,5506
52539,1,1.0,0.0,5506
52540,1,1.0,0.0,5506
52541,1,1.0,0.0,5506
52542,1,1.0,0.0,5506
52543,1,1.0,0.0,5506
52544,1,1.0,0.0,5506
52545,1,1.0,0.0,5506
52546,1,1.0,0.0,5506
52547,1,1.0,0.0,5506
52548,1,1.0,0.0,5506
52549,1,1.0,0.0,5506
52550,2,1.0,1.0,5506
52551,1,1.0,0.0,5506
52552,1,1.0,0.0,5506
52553,1,1.0,0.0,5506
52554,1,1.0,0.0,5506
52555,1,1.0,0.0,5506
52556,1,1.0,0.0,5506
52557,1,1.0,0.0,5506
52558,1,1.0,0.0,5506
52559,1,1.0,0.0,5506
52560,1,1.0,0.0,5506
52561,1,1.0,0.0,5506
52562,1,1.0,0.0,5506
52563,1,1.0,0.0,5506
52564,1,1.0,0.0,5506
52565,1,1.0,0.0,5506
52566,1,1.0,0.0,5506
52567,1,1.0,0.0,5506
52568,1,1.0,0.0,5506
52569,1,1.0,0.0,5506
52570,1,1.0,0.0,5506
52571,1,1.0,0.0,5506
